,LL,PS,HL,SSS,PR,SR,Yield
448,221052632.2,4737.736842,1000000.947,1,1729777019,1220964804,457215.6581
449,252631579.5,4737.736842,1000000.947,1,1896972492,1331508054,479740.5751
450,284210526.8,4737.736842,1000000.947,1,2062631381,1440957724,502082.378
451,315789474.2,4737.736842,1000000.947,1,2226798676,1549345800,524246.6077
452,347368421.5,4737.736842,1000000.947,1,2389517537,1656702967,546238.5777
453,378947368.8,4737.736842,1000000.947,1,2550829380,1763058670,568063.3862
454,410526316.1,4737.736842,1000000.947,1,2710773960,1868441173,589725.9253
455,442105263.4,4737.736842,1000000.947,1,2869389451,1972877614,611230.8914
456,473684210.7,4737.736842,1000000.947,1,3026712517,2076394060,632582.7939
457,505263158.1,4737.736842,1000000.947,1,3182778385,2179015554,653785.964
458,536842105.4,4737.736842,1000000.947,1,3337620908,2280766163,674844.5632
459,568421052.7,4737.736842,1000000.947,1,3491272630,2381669022,695762.5906
460,6.00E+08,4737.736842,1000000.947,1,3643764844,2481746378,716543.8907
461,1,7106.105263,1000000.947,1,666704328.1,525223409.7,416135.1236
462,31578948.32,7106.105263,1000000.947,1,844331174.8,643169196.7,439849.4913
463,63157895.63,7106.105263,1000000.947,1,1020080235,759779222.9,463339.799
464,94736842.95,7106.105263,1000000.947,1,1194010896,875095700.7,486613.3373
465,126315790.3,7106.105263,1000000.947,1,1366179999,989159033.8,509677.0824
466,157894737.6,7106.105263,1000000.947,1,1536641970,1102007908,532537.713
467,189473684.9,7106.105263,1000000.947,1,1705448943,1213679379,555201.6243
468,221052632.2,7106.105263,1000000.947,1,1872650868,1324208950,577674.9428
469,252631579.5,7106.105263,1000000.947,1,2038295622,1433630650,599963.5389
470,284210526.8,7106.105263,1000000.947,1,2202429110,1541977107,622073.0398
471,315789474.2,7106.105263,1000000.947,1,2365095358,1649279612,644008.8412
472,347368421.5,7106.105263,1000000.947,1,2526336606,1755568186,665776.1184
473,378947368.8,7106.105263,1000000.947,1,2686193394,1860871642,687379.8366
474,410526316.1,7106.105263,1000000.947,1,2844704636,1965217638,708824.7614
475,442105263.4,7106.105263,1000000.947,1,3001907705,2068632735,730115.4676
476,473684210.7,7106.105263,1000000.947,1,3157838498,2171142444,751256.3483
477,505263158.1,7106.105263,1000000.947,1,3312531509,2272771280,772251.6236
478,536842105.4,7106.105263,1000000.947,1,3466019890,2373542803,793105.348
479,568421052.7,7106.105263,1000000.947,1,3618335512,2473479664,813821.4185
480,6.00E+08,7106.105263,1000000.947,1,3769509028,2572603646,834403.5815
481,1,9474.473684,1000000.947,1,813020750.6,630418710.3,533346.6859
482,31578948.32,9474.473684,1000000.947,1,988910898.3,747108684,556796.4047
483,63157895.63,9474.473684,1000000.947,1,1162956048,862486611.1,580027.175
484,94736842.95,9474.473684,1000000.947,1,1335214274,976593758.3,603046.0924
485,126315790.3,9474.473684,1000000.947,1,1505741169,1089469629,625859.9476
486,157894737.6,9474.473684,1000000.947,1,1674589968,1201152050,648475.2416
487,189473684.9,9474.473684,1000000.947,1,1841811668,1311677259,670898.2006
488,221052632.2,9474.473684,1000000.947,1,2007455137,1421079979,693134.7893
489,252631579.5,9474.473684,1000000.947,1,2171567221,1529393494,715190.7237
490,284210526.8,9474.473684,1000000.947,1,2334192837,1636649721,737071.4835
491,315789474.2,9474.473684,1000000.947,1,2495375072,1742879274,758782.3232
492,347368421.5,9474.473684,1000000.947,1,2655155268,1848111526,780328.2833
493,378947368.8,9474.473684,1000000.947,1,2813573104,1952374669,801714.1999
494,410526316.1,9474.473684,1000000.947,1,2970666677,2055695772,822944.715
495,442105263.4,9474.473684,1000000.947,1,3126472576,2158100828,844024.2853
496,473684210.7,9474.473684,1000000.947,1,3281025947,2259614810,864957.1906
497,505263158.1,9474.473684,1000000.947,1,3434360568,2360261714,885747.5426
498,536842105.4,9474.473684,1000000.947,1,3586508904,2460064606,906399.2918
499,568421052.7,9474.473684,1000000.947,1,3737502172,2559045663,926916.2357
500,6.00E+08,9474.473684,1000000.947,1,3887370396,2657226215,947302.0252
501,1,11842.84211,1000000.947,1,951559209.4,729477110.8,645799.9777
502,31578948.32,11842.84211,1000000.947,1,1125734653,844927529.8,668989.4226
503,63157895.63,11842.84211,1000000.947,1,1298097194,959089107.7,691964.9028
504,94736842.95,11842.84211,1000000.947,1,1468703626,1072002188,714733.324
505,126315790.3,11842.84211,1000000.947,1,1637608321,1183705396,737301.2963
506,157894737.6,11842.84211,1000000.947,1,1804863351,1294235719,759675.1481
507,189473684.9,11842.84211,1000000.947,1,1970518603,1403628596,781860.9409
508,221052632.2,11842.84211,1000000.947,1,2134621890,1511917988,803864.4821
509,252631579.5,11842.84211,1000000.947,1,2297219047,1619136453,825691.3374
510,284210526.8,11842.84211,1000000.947,1,2458354028,1725315212,847346.8428
511,315789474.2,11842.84211,1000000.947,1,2618069003,1830484218,868836.1156
512,347368421.5,11842.84211,1000000.947,1,2776404433,1934672210,890164.0648
513,378947368.8,11842.84211,1000000.947,1,2933399162,2037906776,911335.401
514,410526316.1,11842.84211,1000000.947,1,3089090483,2140214406,932354.6459
515,442105263.4,11842.84211,1000000.947,1,3243514218,2241620542,953226.141
516,473684210.7,11842.84211,1000000.947,1,3396704784,2342149627,973954.056
517,505263158.1,11842.84211,1000000.947,1,3548695255,2441825153,994542.3967
518,536842105.4,11842.84211,1000000.947,1,3699517427,2540669702,1014995.013
519,568421052.7,11842.84211,1000000.947,1,3849201875,2638704987,1035315.604
521,1,14211.21053,1000000.947,1,1082726803,822719004.6,753747.7683
522,31578948.32,14211.21053,1000000.947,1,1255209144,936945830.3,776681.2194
523,63157895.63,14211.21053,1000000.947,1,1425910002,1049906524,799405.5647
524,94736842.95,14211.21053,1000000.947,1,1594884918,1161640528,821927.5258
525,126315790.3,14211.21053,1000000.947,1,1762187072,1272185607,844253.5366
526,157894737.6,14211.21053,1000000.947,1,1927867401,1381577934,866389.7578
527,189473684.9,14211.21053,1000000.947,1,2091974710,1489852165,888342.0905
528,221052632.2,14211.21053,1000000.947,1,2254555777,1597041518,910116.189
529,252631579.5,14211.21053,1000000.947,1,2415655451,1703177840,931717.4729
530,284210526.8,14211.21053,1000000.947,1,2575316749,1808291675,953151.1382
531,315789474.2,14211.21053,1000000.947,1,2733580938,1912412328,974422.1687
532,347368421.5,14211.21053,1000000.947,1,2890487625,2015567920,995535.3454
533,378947368.8,14211.21053,1000000.947,1,3046074832,2117785449,1016495.257
534,410526316.1,14211.21053,1000000.947,1,3200379070,2219090838,1037306.307
535,442105263.4,14211.21053,1000000.947,1,3353435412,2319508992,1057972.726
536,473684210.7,14211.21053,1000000.947,1,3505277557,2419063836,1078498.575
537,505263158.1,14211.21053,1000000.947,1,3655937896,2517778368,1098887.759
538,536842105.4,14211.21053,1000000.947,1,3805447569,2615674696,1119144.027
539,568421052.7,14211.21053,1000000.947,1,3953836523,2712774083,1139270.986
541,1,16579.57895,1000000.947,1,1206905160,910444755,857426.9424
542,31578948.32,16579.57895,1000000.947,1,1377715615,1023463658,880108.5868
543,63157895.63,16579.57895,1000000.947,1,1546775343,1135238652,902585.863
544,94736842.95,16579.57895,1000000.947,1,1714138665,1245808299,924865.3132
545,126315790.3,16579.57895,1000000.947,1,1879857597,1355209528,946953.2002
546,157894737.6,16579.57895,1000000.947,1,2043981966,1463477712,968855.5214
547,189473684.9,16579.57895,1000000.947,1,2206559519,1570646744,990578.0219
548,221052632.2,16579.57895,1000000.947,1,2367636025,1676749116,1012126.207
549,252631579.5,16579.57895,1000000.947,1,2527255370,1781815981,1033505.354
550,284210526.8,16579.57895,1000000.947,1,2685459652,1885877222,1054720.523
551,315789474.2,16579.57895,1000000.947,1,2842289261,1988961510,1075776.567
552,347368421.5,16579.57895,1000000.947,1,2997782965,2091096364,1096678.143
553,378947368.8,16579.57895,1000000.947,1,3151977985,2192308203,1117429.72
554,410526316.1,16579.57895,1000000.947,1,3304910066,2292622401,1138035.589
555,442105263.4,16579.57895,1000000.947,1,3456613549,2392063331,1158499.87
556,473684210.7,16579.57895,1000000.947,1,3607121434,2490654417,1178826.521
557,505263158.1,16579.57895,1000000.947,1,3756465441,2588418173,1199019.345
558,536842105.4,16579.57895,1000000.947,1,3904676070,2685376245,1219081.996
559,568421052.7,16579.57895,1000000.947,1,4051782653,2781549452,1239017.988
561,1,18947.94737,1000000.947,1,1324452266,992936133.8,957059.643
562,31578948.32,18947.94737,1000000.947,1,1493611674,1104762500,979493.577
563,63157895.63,18947.94737,1000000.947,1,1661050466,1215366705,1001727.762
564,94736842.95,18947.94737,1000000.947,1,1826821769,1324786454,1023768.566
565,126315790.3,18947.94737,1000000.947,1,1990976462,1433057857,1045622.085
566,157894737.6,18947.94737,1000000.947,1,2153563289,1540215505,1067294.158
567,189473684.9,18947.94737,1000000.947,1,2314628965,1646292551,1088790.378
568,221052632.2,18947.94737,1000000.947,1,2474218271,1751320774,1110116.105
569,252631579.5,18947.94737,1000000.947,1,2632374154,1855330652,1131276.478
570,284210526.8,18947.94737,1000000.947,1,2789137813,1958351419,1152276.425
571,315789474.2,18947.94737,1000000.947,1,2944548780,2060411130,1173120.671
572,347368421.5,18947.94737,1000000.947,1,3098645005,2161536713,1193813.754
573,378947368.8,18947.94737,1000000.947,1,3251462925,2261754024,1214360.025
574,410526316.1,18947.94737,1000000.947,1,3403037537,2361087895,1234763.665
575,442105263.4,18947.94737,1000000.947,1,3553402468,2459562188,1255028.688
576,473684210.7,18947.94737,1000000.947,1,3702590031,2557199829,1275158.949
577,505263158.1,18947.94737,1000000.947,1,3850631292,2654022863,1295158.154
578,536842105.4,18947.94737,1000000.947,1,3997556125,2750052484,1315029.864
581,1,21316.31579,1000000.947,1,1435704150,1070457643,1052854.322
582,31578948.32,21316.31579,1000000.947,1,1603232981,1181106579,1075044.553
583,63157895.63,21316.31579,1000000.947,1,1769070674,1290554638,1097039.54
584,94736842.95,21316.31579,1000000.947,1,1933269191,1398838690,1118845.479
585,126315790.3,21316.31579,1000000.947,1,2095878301,1505994042,1140468.307
586,157894737.6,21316.31579,1000000.947,1,2256945690,1612054527,1161913.706
587,189473684.9,21316.31579,1000000.947,1,2416517063,1717052568,1183187.122
588,221052632.2,21316.31579,1000000.947,1,2574636239,1821019255,1204293.774
589,252631579.5,21316.31579,1000000.947,1,2731345246,1923984401,1225238.666
590,284210526.8,21316.31579,1000000.947,1,2886684403,2025976610,1246026.597
591,315789474.2,21316.31579,1000000.947,1,3040692408,2127023332,1266662.169
592,347368421.5,21316.31579,1000000.947,1,3193406406,2227150920,1287149.802
593,378947368.8,21316.31579,1000000.947,1,3344862072,2326384679,1307493.734
594,410526316.1,21316.31579,1000000.947,1,3495093671,2424748914,1327698.038
595,442105263.4,21316.31579,1000000.947,1,3644134128,2522266981,1347766.624
596,473684210.7,21316.31579,1000000.947,1,3792015091,2618961328,1367703.248
597,505263158.1,21316.31579,1000000.947,1,3938766983,2714853535,1387511.522
598,536842105.4,21316.31579,1000000.947,1,4084419064,2809964356,1407194.914
601,1,23684.68421,1000000.947,1,1540976425,1143257730,1145006.703
602,31578948.32,23684.68421,1000000.947,1,1706894787,1252744069,1166957.153
603,63157895.63,23684.68421,1000000.947,1,1871150870,1361050364,1188716.75
604,94736842.95,23684.68421,1000000.947,1,2033795501,1468212665,1210291.527
605,126315790.3,23684.68421,1000000.947,1,2194877363,1574265500,1231687.261
606,157894737.6,23684.68421,1000000.947,1,2354443109,1679241958,1252909.485
607,189473684.9,23684.68421,1000000.947,1,2512537457,1783173754,1273963.5
608,221052632.2,23684.68421,1000000.947,1,2669203287,1886091299,1294854.39
609,252631579.5,23684.68421,1000000.947,1,2824481727,1988023760,1315587.026
610,284210526.8,23684.68421,1000000.947,1,2978412240,2088999125,1336166.081
611,315789474.2,23684.68421,1000000.947,1,3131032704,2189044255,1356596.04
612,347368421.5,23684.68421,1000000.947,1,3282379484,2288184937,1376881.204
613,378947368.8,23684.68421,1000000.947,1,3432487503,2386445939,1397025.704
614,410526316.1,23684.68421,1000000.947,1,3581390314,2483851053,1417033.506
615,442105263.4,23684.68421,1000000.947,1,3729120158,2580423140,1436908.419
616,473684210.7,23684.68421,1000000.947,1,3875708027,2676184178,1456654.105
617,505263158.1,23684.68421,1000000.947,1,4021183720,2771155297,1476274.081
618,536842105.4,23684.68421,1000000.947,1,4165575897,2865356818,1495771.728
621,1,26053.05263,1000000.947,1,1640565711,1211569906,1233700.673
622,31578948.32,26053.05263,1000000.947,1,1804893357,1319908214,1255415.178
623,63157895.63,26053.05263,1000000.947,1,1967586981,1427086869,1276943.113
624,94736842.95,26053.05263,1000000.947,1,2128696298,1533141119,1298290.35
625,126315790.3,26053.05263,1000000.947,1,2288268932,1638104733,1319462.512
626,157894737.6,26053.05263,1000000.947,1,2446350527,1742010073,1340464.986
627,189473684.9,26053.05263,1000000.947,1,2602984838,1844888161,1361302.935
628,221052632.2,26053.05263,1000000.947,1,2758213824,1946768746,1381981.305
629,252631579.5,26053.05263,1000000.947,1,2912077738,2047680365,1402504.843
630,284210526.8,26053.05263,1000000.947,1,3064615204,2147650404,1422878.099
631,315789474.2,26053.05263,1000000.947,1,3215863300,2246705145,1443105.44
632,347368421.5,26053.05263,1000000.947,1,3365857625,2344869829,1463191.056
633,378947368.8,26053.05263,1000000.947,1,3514632374,2442168694,1483138.971
634,410526316.1,26053.05263,1000000.947,1,3662220398,2538625030,1502953.048
635,442105263.4,26053.05263,1000000.947,1,3808653271,2634261218,1522637
636,473684210.7,26053.05263,1000000.947,1,3953961345,2729098775,1542194.392
637,505263158.1,26053.05263,1000000.947,1,4098173807,2823158389,1561628.652
638,536842105.4,26053.05263,1000000.947,1,4241318732,2916459960,1580943.076
641,1,28421.42105,1000000.947,1,1734750947,1275613773,1319109.099
642,31578948.32,28421.42105,1000000.947,1,1897507285,1382818356,1340591.414
643,63157895.63,28421.42105,1000000.947,1,2058657266,1488883242,1361891.334
644,94736842.95,28421.42105,1000000.947,1,2218249519,1593842900,1383014.576
645,126315790.3,28421.42105,1000000.947,1,2376330638,1697730356,1403966.614
646,157894737.6,28421.42105,1000000.947,1,2532945277,1800577262,1424752.691
647,189473684.9,28421.42105,1000000.947,1,2688136252,1902413963,1445377.835
648,221052632.2,28421.42105,1000000.947,1,2841944623,2003269563,1465846.863
649,252631579.5,28421.42105,1000000.947,1,2994409787,2103171984,1486164.395
650,284210526.8,28421.42105,1000000.947,1,3145569548,2202148019,1506334.864
651,315789474.2,28421.42105,1000000.947,1,3295460202,2300223392,1526362.523
652,347368421.5,28421.42105,1000000.947,1,3444116602,2397422802,1546251.452
653,378947368.8,28421.42105,1000000.947,1,3591572226,2493769977,1566005.573
654,410526316.1,28421.42105,1000000.947,1,3737859245,2589287712,1585628.648
655,442105263.4,28421.42105,1000000.947,1,3883008576,2683997920,1605124.293
656,473684210.7,28421.42105,1000000.947,1,4027049948,2777921666,1624495.984
657,505263158.1,28421.42105,1000000.947,1,4170011949,2871079209,1643747.059
661,1,30789.78947,1000000.947,1,1823794599,1335595978,1401394.581
662,31578948.32,30789.78947,1000000.947,1,1984998694,1441680884,1422648.378
663,63157895.63,30789.78947,1000000.947,1,2144623521,1546645627,1443723.854
664,94736842.95,30789.78947,1000000.947,1,2302716649,1650523915,1464626.571
665,126315790.3,30789.78947,1000000.947,1,2459323662,1753348047,1485361.858
666,157894737.6,30789.78947,1000000.947,1,2614488250,1855148983,1505934.822
667,189473684.9,30789.78947,1000000.947,1,2768252311,1955956408,1526350.356
668,221052632.2,30789.78947,1000000.947,1,2920656027,2055798795,1546613.152
669,252631579.5,30789.78947,1000000.947,1,3071737956,2154703463,1566727.708
670,284210526.8,30789.78947,1000000.947,1,3221535105,2252696630,1586698.341
671,315789474.2,30789.78947,1000000.947,1,3370083003,2349803470,1606529.193
672,347368421.5,30789.78947,1000000.947,1,3517415773,2446048158,1626224.24
673,378947368.8,30789.78947,1000000.947,1,3663566196,2541453917,1645787.3
674,410526316.1,30789.78947,1000000.947,1,3808565773,2636043065,1665222.039
675,442105263.4,30789.78947,1000000.947,1,3952444784,2729837053,1684531.981
676,473684210.7,30789.78947,1000000.947,1,4095232346,2822856507,1703720.511
677,505263158.1,30789.78947,1000000.947,1,4236956461,2915121265,1722790.883
681,1,33158.15789,1000000.947,1,1907943770,1391711087,1480710.148
682,31578948.32,33158.15789,1000000.947,1,2067614356,1496690113,1501739.024
683,63157895.63,33158.15789,1000000.947,1,2225732198,1600568097,1522593.548
684,94736842.95,33158.15789,1000000.947,1,2382343831,1703378004,1543279.136
685,126315790.3,33158.15789,1000000.947,1,2537493851,1805151424,1563800.978
686,157894737.6,33158.15789,1000000.947,1,2691225010,1905918640,1584164.042
687,189473684.9,33158.15789,1000000.947,1,2843578303,2005708692,1604373.094
688,221052632.2,33158.15789,1000000.947,1,2994593059,2104549437,1624432.703
689,252631579.5,33158.15789,1000000.947,1,3144307016,2202467605,1644347.249
690,284210526.8,33158.15789,1000000.947,1,3292756399,2299488854,1664120.936
691,315789474.2,33158.15789,1000000.947,1,3439975991,2395637818,1683757.799
692,347368421.5,33158.15789,1000000.947,1,3585999200,2490938161,1703261.711
693,378947368.8,33158.15789,1000000.947,1,3730858124,2585412615,1722636.389
694,410526316.1,33158.15789,1000000.947,1,3874583612,2679083027,1741885.407
695,442105263.4,33158.15789,1000000.947,1,4017205320,2771970400,1761012.197
696,473684210.7,33158.15789,1000000.947,1,4158751764,2864094929,1780020.056
697,505263158.1,33158.15789,1000000.947,1,4299250378,2955476041,1798912.157
701,1,35526.52632,1000000.947,1,1987431234,1444142392,1557199.904
702,31578948.32,35526.52632,1000000.947,1,2145586718,1548029091,1578007.375
703,63157895.63,35526.52632,1000000.947,1,2302215431,1650833464,1598644.367
